825340.00108945	5460290.3437409	900
825124.34752358	5460478.3054818	900
824610.86230758	5460637.5230735	900
824389.98087642	5460914.4167126	900
824364.9959682	5461214.0057322	900
824440.62685209	5461541.8490006	900
824905.31316154	5461959.553978	900
824899.40089118	5462059.5636213	900
824791.59472286	5462153.5544897	900
823390.30418904	5462137.8376889	900
822984.82304163	5462203.2043837	900
822661.53647017	5462485.2769686	900
822325.8151655	5462855.8415413	900
822245.31098764	5463854.648237	900
822681.3677257	5464136.6908281	900
823133.81720222	5464263.6449869	900
824137.18802784	5464456.5757165	900
824949.32947839	5464549.1568718	900
825336.85942277	5464538.6490107	900
825898.3024692	5464426.9617443	900
826676.67718736	5463859.8871707	900
826890.31876722	5463705.3286306	900
827256.77233358	5463682.5332706	900
827662.87191931	5463851.7088354	900
828336.24405621	5463825.004271	900
828905.10011666	5463836.7318839	900
829413.23377971	5463521.4560574	900
829850.0408896	5463056.9806	900
830133.85460442	5463074.0271302	900
830595.33328044	5463536.7029539	900
831512.15572433	5463591.9417102	900
831721.91351154	5463504.2295638	900
831912.33479386	5463616.0967935	900
831696.54104864	5463803.8085853	900
831271.64918375	5464068.1347825	900
